content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
Samsung Google Unveil Latest Android OS Phone - PCWorld  #google	0	neutral	0	0	0	0	0	0	-1.1099999999999999	7.460999999999999	0	0.03125	0	-0.2890625	neutral	0	0	0	-1	-2.3729999999999998	neutral	0	0	1.095	0	0	1
#Samsung #Galaxy Nexus to Launch on Three of UK http://t.co/xaXnOPO6 #talkandroid #google #networkspecs #nttdocomo	0	neutral	0	0	0	0	1	0	-1.1749999999999998	1.451	0	0.03125	0	-0.0625	neutral	0	0	1	-1	-1.0290000000000001	neutral	0	0	2.262	0	0	1
Great Mission :: Ice Cream Sandwich #Google mission was to build a mobile OS that works on both phones and tablets	1	positive	1	0	0	2	2	3	-2.6550000000000002	4.683999999999999	0	0.1376953125	1	-0.1484375	positive	0	0	2	-1	-3.831	neutral	0	0	8.009000000000002	0	0	3
RT @lcashdol: Too bad #google didn't have a tribute graphic for #DennisRitchie.	0	negative	1	1	2	0	0	0	-1.8960000000000004	2.037	-3	0.33984375	0	-0.5981321334838867	negative	1	1	1	-2	-1.8399999999999999	neutral	1	1	0.82	0	1	1
Like traditional VC firms Google Ventures makes its investment decisions solely ...  #google #ventures #spencer http://t.co/TBGqSFos	0	positive	2	0	0	1	0	2	-8.171999999999999	3.241	0	0.18017578125	0	-0.125	neutral	0	0	1	-1	-3.5490000000000004	neutral	0	0	0.8089999999999999	0	0	2
Noarchive is used to restrict search engines from saving a cached copy of the page #Google	0	neutral	0	1	1	0	0	0	-4.297999999999999	2.243	-2	0.15625	0	-0.16015625	neutral	1	2	0	-1	-3.939	neutral	0	0	1.097	0	0	1
The next #Google #Nexus phone is here!!. http://t.co/edSwoXoC	0	positive	0	0	0	0	0	0	-0.34099999999999997	1.943	0	0.0	0	-0.25	neutral	0	0	0	-1	-0.908	positive	0	0	0.8699999999999999	0	0	2
#Google to begin defaulting logged-in #users to #secure #search: According to a blog post byâ€¦ http://t.co/64Cj3GuH	0	positive	1	0	0	1	0	2	-4.2379999999999995	2.982	0	0.1270751953125	0	-0.164306640625	neutral	0	0	0	-1	-0.6430000000000001	neutral	0	0	2.095	0	0	2
Google Earth Helps Locate Salmonella Hotspots http://t.co/mcz9RSDf #google	0	neutral	0	0	0	0	0	2	-1.374	2.237	0	0.0	0	-0.1298828125	neutral	0	0	0	-1	-1.919	positive	0	0	1.591	0	0	1
#Google Wallet now supported by seven new retailers [video] http://t.co/LCrWw4ld via @BGR	0	positive	0	0	0	1	0	2	-1.8980000000000001	2.093	0	0.2008056640625	0	-0.31640625	neutral	0	0	1	-1	-2.67	neutral	0	0	1.838	0	0	2
WOW that #AmberCole video hit #Google!! I'm done haha.....	0	positive	1	0	0	1	0	7	-1.368	3.366	0	0.125	0	-0.42968766391277313	neutral	0	1	0	-1	-0.581	neutral	0	1	1.025	0	0	3
RT @AccessNetworks: We're waiting patiently for Google+ business pages. Anyone else wanting to jump on board? #avtweeps #google+ http://t.co/ro9WQqsX	0	neutral	1	0	0	1	1	0	-2.69	3.8680000000000003	0	0.6677393913269043	1	-0.75	neutral	1	1	1	-1	-1.572	neutral	0	0	3.529	0	0	1
#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September for ... http://t.co/G0ElVRVJ #TCN	0	negative	0	3	3	0	1	0	-2.862	3.9930000000000003	-2	0.125	0	-0.491455078125	neutral	0	1	1	-3	-0.938	negative	0	1	6.3950000000000005	0	1	1
RT @MarcDaley: #Samsung #Google announce new phone and then the #Apple #AppleStore goes down. A little strange or am I reading too much into this?	0	neutral	0	1	4	0	0	0	-2.427	3.3850000000000002	-1	0.4319777637720108	0	-0.78662109375	neutral	0	0	1	-1	-5.263	neutral	0	0	3.1209999999999996	0	0	1
Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google	0	neutral	0	0	1	0	1	0	-2.984	2.3160000000000003	-1	0.0	0	-0.25	neutral	0	2	1	-1	-1.909	negative	0	1	2.391	0	1	1
Galaxy Nexus Promotion Video http://t.co/JIV8z67u #samsung #google #android #ics #smartphone	0	positive	0	0	0	0	0	0	-1.68	3.083	0	0.0	0	-0.0625	neutral	0	0	1	-1	-0.529	neutral	0	0	1.434	0	0	2
#ThingsWeAllHate that person that acts like they know every fucking thing bitch you not #Google	0	negative	1	2	1	1	0	2	-5.915	1.417	-9	0.35479736328125	0	-1.0595703125	neutral	1	1	0	-2	-2.3369999999999997	positive	1	1	0.07	0	1	2
#Android #Google Ice Cream Sandwich Official Video http://t.co/ppH5CW1p #DhilipSiva	1	neutral	0	0	0	0	1	0	-0.396	2.307	0	0.05078125	1	-0.0625	neutral	0	0	1	-1	-0.013	neutral	0	0	3.6719999999999997	1	0	1
Google releases 50 new features for presentations in Google Docs: Google is rolling out a s... http://t.co/HkCBc7pm #google+ #googleplus	0	neutral	0	0	0	0	0	0	-0.785	3.605	0	0.0758056640625	0	-0.3305091857910156	neutral	0	0	0	-1	-1.3459999999999999	neutral	0	0	4.299999999999999	0	0	1
My next phone samsung galaxy nexus. Ice cream sandwich 4.0. #android #google http://t.co/mjYSLzie	1	neutral	0	0	0	0	1	0	-1.0339999999999998	2.279	0	0.03515625	1	-0.25	neutral	0	0	1	-1	-1.8229999999999997	neutral	0	0	4.595000000000001	0	0	1
RT @LCmediaHouse: 4chan's Chris Poole: #Facebook &amp; #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia	0	negative	0	1	1	0	0	0	-2.7470000000000003	4.369	-2	0.0	0	-0.55230712890625	neutral	0	1	0	-2	-1.274	negative	0	0	2.1390000000000002	0	0	1
#samsung galaxy nexus = orbital laser. #apple iphone 4s = wooden stick #google	0	neutral	0	0	0	0	0	0	-1.329	1.4529999999999998	0	0.0	0	-0.07813883572816849	neutral	0	0	1	-1	-1.8809999999999998	positive	0	0	3.42	1	0	1
Lecture Notes in Financial Economics pdf ebook:  http://t.co/7gJQvEwN #google	0	neutral	0	0	1	0	0	0	-0.325	1.377	0	0.25	0	-0.265625	neutral	0	0	0	-1	-1.5779999999999998	negative	0	0	1.411	0	0	1
Ice Cream Sandwich Android: #IceCreamSandwichAndroid  #Ice #Cream #Sandwich #Android http://t.co/pVRaHhxR #google #youtube	2	neutral	0	0	0	0	2	0	-0.585	3.024	0	0.0703125	2	-0.0625	neutral	0	0	2	-1	-0.026	neutral	0	0	7.022	0	0	1
RT @fucktec: #Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices too) http://t.co/RajAK9P2	0	neutral	2	0	1	0	1	0	-1.0380000000000003	3.4879999999999995	0	0.028263092957786284	0	-0.125	neutral	0	0	1	-1	-1.9719999999999998	neutral	0	0	3.0279999999999996	1	0	1
I'm not a windows phone fan but I'm a #Metro UI fan which IMO has been fortunately (or sadly) copied by #Google into #ICS.	0	negative	1	1	1	1	0	6	-6.798	4.055	-2	0.5234375	0	-1.78125	negative	1	1	0	-2	-7.210000000000001	neutral	0	0	2.8289999999999997	0	0	1
RT @LCmediaHouse: #Google vs Facebook: Get the Whole Picture for Your Marketing http://t.co/tm2xaijB  #SocialMedia	0	neutral	0	0	0	0	0	0	-1.4349999999999998	3.8419999999999996	0	0.2803382882702863	0	-0.063232421875	neutral	0	0	0	-1	-0.432	neutral	0	0	0.7899999999999999	0	0	1
I have been watching Captain American movie I will give you what I think of #Google Ice Cream Sandwich going to watch it now	1	neutral	1	0	0	0	2	0	-3.034	4.772	0	0.3580322265625	1	-0.48816192724348184	positive	0	0	2	-1	-2.324	neutral	0	0	5.151999999999999	0	1	1
#google #galaxy #nexus intro video #samsung #ICS #android #4 http://t.co/tOGMpP8I	0	neutral	0	0	0	0	0	0	-1.034	3.305	0	0.0	0	-0.0625	neutral	0	0	0	-1	-0.597	neutral	0	0	1.8579999999999999	0	0	1
#Samsung #Galaxy #Nexus hands-on (video) http://t.co/9MNNerc5 #mobile #android4 #galaxynexus #google	0	neutral	0	0	0	0	1	0	-1.0579999999999998	1.573	0	0.0048828125	0	-0.0625	neutral	0	0	0	-1	-0.8720000000000001	neutral	0	0	0.956	0	0	1
#Samsung #Google announce new phone and then the #Apple #AppleStore goes down. A little strange or am I reading too much into this?	0	neutral	0	1	4	0	0	0	-2.427	2.7720000000000002	-1	0.4319777637720108	0	-0.78662109375	neutral	0	0	1	-1	-5.263	neutral	0	0	3.0829999999999993	0	0	1
Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google	0	negative	0	0	1	0	0	0	-1.509	2.15	-1	0.009765625	0	-0.0625	neutral	0	1	0	-3	-4.492	neutral	0	1	0.927	0	1	1
Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mobile blog)Beaming a vi... http://t.co/Q2mvqxJf #google	1	neutral	0	0	0	0	2	0	-1.2530000000000001	3.3619999999999997	0	0.1025390625	1	-0.1875	neutral	0	0	1	-1	-0.35600000000000004	neutral	0	0	4.619000000000001	0	0	1
#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/0PkK7J5D #harshgandhitk	1	neutral	0	0	0	0	1	0	-0.616	2.4559999999999995	0	0.15234375	1	-0.125	neutral	0	1	1	-1	-0.522	neutral	0	1	4.488	0	1	1
#Google #News: Unwrapping Ice Cream Sandwich on the Galaxy Nexus: (Cross-posted on the Google Mob... http://t.co/AgC6PCz7 #harshgandhitk	1	neutral	0	0	0	0	1	0	-0.616	2.4559999999999995	0	0.15234375	1	-0.125	neutral	0	1	1	-1	-0.522	neutral	0	1	4.488	0	1	1
On Google+ then go here http://t.co/AwDFxDcI #GPlus #Googleplus #Google #teamfollowback #socialnetwork	0	neutral	0	0	0	0	0	0	-0.477	1.533	0	0.05541997963155154	0	-0.125	neutral	0	0	0	-1	-0.437	neutral	0	0	1.5350000000000001	0	0	1
I hate tron theme #Google #ICS	0	negative	0	1	1	0	0	0	-2.01	2.495	-3	0.03125	0	-0.59375	negative	1	1	0	-4	-2.269	negative	1	1	2.4699999999999998	0	1	1
/want http://t.co/srbm3V0K #Google #Nexus #Samsung #Galaxy	0	neutral	0	0	0	0	0	0	-0.82	1.109	0	0.0	0	-0.0625	neutral	0	0	0	-1	-0.529	positive	0	0	0.625	0	0	1
#Android #Google Download: Android 4.0 Ice Cream Sandwich SDK System Dump http://t.co/VyyAsBM6 #DhilipSiva	1	neutral	0	1	1	0	1	0	-1.389	2.113	-1	0.03515625	1	-0.3671875	neutral	0	0	1	-1	-2.155	neutral	0	0	3.425	1	0	1
#Android #Google Nexus Site Updated With ICS and Galaxy Nexus Register to be Notified http://t.co/GHPDQALt #DhilipSiva	0	neutral	0	0	0	0	0	0	-1.18	3.212	0	0.0118408203125	0	-0.0625	neutral	0	0	0	-1	-0.889	neutral	0	0	2.182	0	0	1
#Android #Google Official Promo Video Reveals Verizon Wireless Destination http://t.co/xKH7UGY4 #DhilipSiva	2	neutral	0	0	0	0	2	0	-2.0500000000000003	3.133	0	0.015625	1	-0.0625	neutral	1	0	2	-1	-1.8679999999999999	neutral	0	1	0.34900000000000003	1	1	1
#google's galaxy #nexus just came out with #anroid4.0. http://t.co/p5kuIoox	0	neutral	1	0	0	0	0	0	-0.238	1.458	0	0.172607421875	0	-0.06488418579101562	neutral	0	0	0	-1	-0.159	neutral	0	0	1.361	0	0	1
RT @EcommNewsUpdate Steve Yegge's Google Plus Rant - Google's Pathetic Afterthought http://t.co/4Tt5OsvN #blog #facebook #google #googleplus	0	negative	0	2	2	0	0	0	-4.779	4.829	-5	0.53125	0	-1.11475	neutral	1	1	0	-3	-1.206	neutral	1	0	2.66	0	0	1
Ice Cream Sandwich u r really delicious Can ditch iPhone for u that's for sure. #Google launches #Android4 aka #IceCreamSandwich :)	1	positive	2	0	0	1	1	0	-2.957	5.177	0	0.955482421875	2	-0.0625	positive	0	0	2	-1	-2.193	positive	0	0	7.432	0	0	4
#google+ (: lovin it	0	positive	0	0	0	0	0	0	-0.279	2.0709999999999997	0	0.0	0	-0.0625	neutral	0	0	0	-1	-0.022	positive	0	0	2.197	0	0	3
BuzZz...: Google Wallet Introduction Video http://t.co/Q00gYwQH #Google #Wallet	0	positive	0	0	0	0	0	0	-0.742	2.0269999999999997	0	0.0625	0	-0.125	neutral	0	0	0	-1	-1.92	neutral	0	0	1.5819999999999999	0	0	2
Google is rolling out a suite of new changes to its Google Docs service including 50 new features for ... http://t.co/3j4Vd8WF #Google+	0	neutral	0	0	0	0	0	0	-1.4360000000000002	4.443	0	0.151611328125	0	-0.3305091857910156	neutral	0	0	1	-1	-1.7510000000000001	neutral	0	0	5.235	0	0	1
Ballmer also said that the company has a &quot;variety of different ways&quot; to respond to Hangouts the group ... http://t.co/brBjtB86 #Google+	0	neutral	0	0	0	0	0	0	-2.217	3.232	0	0.2734375	0	-0.125	neutral	0	0	0	-1	-1.198	neutral	0	0	2.591	0	0	1
As far as I can tell Google engineer Steve Yegge never intended to become famous for criticizing the c... http://t.co/SO1rCq0y #Google+	0	negative	1	1	0	1	1	0	-4.116	4.448999999999999	-2	0.69580078125	0	-0.65625	neutral	0	0	2	-2	-1.234	neutral	0	0	1.951	0	0	1
&quot;Samsung and Google have closely collaborated to push the mobile experience forward. We are pleased to ... http://t.co/ecT8fYIA #Google+	0	positive	1	0	0	1	1	3	-1.355	4.675	0	0.2314453125	1	-0.5209150314331055	neutral	0	0	2	-1	-1.0650000000000002	positive	0	0	4.405	0	0	2
#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices too) http://t.co/apLj6Tsk via @engadget	0	neutral	2	0	1	0	1	0	-1.2070000000000003	3.395	0	0.028263092957786284	0	-0.125	neutral	0	0	1	-1	-1.9719999999999998	neutral	0	0	2.99	1	0	1
#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices too) http://t.co/RajAK9P2	0	neutral	2	0	1	0	1	0	-1.0380000000000003	2.875	0	0.028263092957786284	0	-0.125	neutral	0	0	1	-1	-1.9719999999999998	neutral	0	0	2.99	1	0	1
www.geoloco.tv - #Geoloco future of tech brands ads in location revolution - 11-3 San Francisco - keynotes #Google #Facebook #Starbucks	1	neutral	1	0	0	0	1	0	-2.842	5.215	0	0.03515625	0	-0.0625	neutral	1	1	1	-1	-0.9630000000000001	neutral	0	1	5.74	0	1	1
#Google confirms #Nexus S will get Ice Cream Sandwich -- for real this time (#Gingerbreadâ€¦ http://t.co/vIoR326D	1	neutral	2	0	0	0	2	0	-0.7750000000000001	2.8609999999999998	0	0.06341934295778628	1	-0.0625	neutral	0	0	2	-1	-1.6909999999999998	neutral	0	0	3.6599999999999997	1	0	1
#Samsung Galaxy #Nexus hands-on (#video) http://t.co/w4muSKEm #android #galaxynexus #galaxynexus #google	0	neutral	0	0	0	0	0	0	-1.0339999999999998	2.082	0	0.0	0	-0.0625	neutral	0	0	0	-1	-0.529	neutral	0	0	0.956	0	0	1
#Google announces #NFC-based #Android Beam for sharing between phones http://t.co/VonJhtjE #android40 #androidbeam	0	neutral	0	0	0	0	0	0	-0.8079999999999999	3.859	0	0.07763671875	1	-0.203125	neutral	0	0	1	-1	-0.838	neutral	0	0	1.252	0	0	1
True to form there was a major Android phone announced this morning only to be trounced by another phone tonight.  Way to go #Google.	0	positive	1	0	0	0	0	2	-2.007	2.312	0	0.11687761360371951	1	-0.8203125	negative	0	0	2	-1	-4.478999999999999	neutral	0	0	3.009	1	0	2
#Android #Google First Official Galaxy Nexus / Ice Cream Sandwich Promo Video With Feature Highlights... http://t.co/LtrC34VG #DhilipSiva	1	neutral	0	0	0	0	1	0	-1.982	5.452	0	0.11769485473632812	1	-0.0625	neutral	0	0	2	-1	-0.013	neutral	0	0	5.688000000000001	1	0	1
the announcement is in hong kong....... gotcha #icecreamsandwhich #android #galaxynexus #mynextphone #google #ics #droid	0	neutral	0	0	0	0	1	0	-1.1640000000000001	2.681	0	0.0	0	-0.0625	neutral	0	0	0	-1	-1.655	neutral	0	0	2.033	0	0	1
RT @RoycinD: FINALLY ! Power + Volume = Screenshot. No more rooting required! #Google #ICS #galaxynexus	1	positive	0	0	0	0	1	0	-2.1310000000000002	4.7379999999999995	-1	0.210693359375	1	-0.3984375	positive	0	0	1	-1	-1.0939999999999999	positive	1	0	5.274	1	0	2
I want the new #google #galaxynexus. Android 4.0 is going to be the fucks	0	negative	1	0	0	0	0	1	-1.649	1.7409999999999999	0	0.075927734375	0	-0.53271484375	positive	0	0	0	-3	-2.341	positive	0	0	1.0590000000000002	0	0	1
Discover #Keywords &amp; #Business Critical Information to be No 1 on #Google read aspenIbiz #blog post http://t.co/Rotiieo0	0	negative	0	1	1	0	0	0	-2.65	3.2089999999999996	-1	0.18798828125	0	-0.336181640625	neutral	0	0	1	-2	-1.404	neutral	0	0	2.247	0	0	1
Texas Instruments confirms Galaxy Nexus has newer OMAP4460 processor http://t.co/wqQV4lyu #google #googlenexus	0	neutral	0	0	0	0	0	0	-0.578	1.113	0	0.0	0	-0.0625	neutral	0	0	0	-1	-2.618	neutral	0	0	1.609	0	0	1
Samsung and #Google Announce Galaxy Nexus and #Android 4.0â€“Ice Cream Sandwich http://t.co/g6EOfUYY #news #android40	1	neutral	0	0	0	0	1	0	-1.3439999999999999	2.2239999999999998	0	0.08984375	1	-0.0625	neutral	0	0	1	-1	-0.888	neutral	0	0	3.658	0	0	1
Android 4.0 SDK now available #google #android http://t.co/P05YR6PC	0	neutral	0	0	0	1	0	0	-0.597	1.491	0	0.09375	0	-0.06640625	neutral	0	0	0	-1	-1.912	neutral	0	0	0.306	0	0	1
Android 4.0 SDK now available #google #android http://t.co/dB2Rzsu5 #neowin	0	neutral	0	0	0	1	0	0	-0.597	1.491	0	0.09375	0	-0.06640625	neutral	0	0	0	-1	-1.912	neutral	0	0	0.306	0	0	1
Android 4.0 SDK now available #google #android http://t.co/LzJmTGQ9	0	neutral	0	0	0	1	0	0	-0.597	1.491	0	0.09375	0	-0.06640625	neutral	0	0	0	-1	-1.912	neutral	0	0	0.306	0	0	1
#Google #Nexus press conference http://t.co/2WV01o5v #slick	0	neutral	1	0	0	1	0	2	-1.2959999999999998	1.9400000000000002	0	0.10955718159675598	0	-0.0625	neutral	0	0	0	-1	0.0	positive	0	0	0.261	0	0	1
#Google thinks your digital books belong on a digital #bookcase digitally (video) http://t.co/Qtt22akr	0	neutral	0	0	0	0	0	0	-1.552	2.8400000000000003	0	0.25	0	-0.125	neutral	0	0	0	-1	-1.101	neutral	0	0	1.2	0	0	1
And my favorite &quot;is @danielltosh gay?&quot; #Google #autocomplete	0	negative	1	0	0	1	0	2	-0.157	1.318	0	0.1171875	1	-0.0625	neutral	0	0	1	-2	-0.366	neutral	0	0	1.9580000000000002	1	0	2
How do you get pink eye? #Google #autocomplete	0	neutral	0	0	0	0	0	0	-1.7349999999999999	1.6669999999999998	0	0.12311172577028628	0	-0.18941879272460938	neutral	0	0	0	-1	-0.753	neutral	0	0	0.8109999999999999	0	0	1
5 Reasons why you should be using Google Adwords  http://t.co/HCo5jOYD #SEO #SEM #adwords #Google	0	neutral	0	0	0	0	0	0	-3.056	4.502	0	1.220703125E-4	0	-0.125	neutral	0	0	0	-1	-2.3930000000000002	positive	0	0	1.878	0	0	1
#Google unveils Ice Cream Sandwich SDK is available now http://t.co/JHGldej9	1	neutral	0	0	0	1	1	0	-0.169	1.095	0	0.12890625	1	-0.06640625	neutral	0	0	1	-1	-1.8959999999999997	neutral	0	0	3.635	0	0	1
RT @rishij_pune: #google must b having sum underlying reasoning 4 naming products after eatables #eclair #gingerbread #icecream #rawadosa #android	0	neutral	0	0	0	0	0	0	-3.392	3.1729999999999996	0	0.47265625	0	-0.0625	neutral	0	0	0	-1	-1.743	neutral	0	0	5.9350000000000005	0	0	1
#Android + #Google have all of the tools to reshape the market. I should probably take a break from all this #ICS talk. http://t.co/D6T2XYAD	1	neutral	0	1	1	0	0	0	-2.5140000000000002	3.3549999999999995	0	0.9536142349224406	0	-0.2893934256427074	neutral	0	0	1	-1	-1.5470000000000002	neutral	0	0	3.133	0	0	1
S/O to #google for getting me through high school and college....you are appreciated	0	positive	0	0	0	1	0	2	-0.792	3.0300000000000002	0	0.6251821517944336	0	-0.0625	neutral	0	0	0	-1	-1.075	positive	0	0	1.8659999999999999	1	0	2
@LegiondaChosen1: Check out &quot;Big Hit feat. LegiondaChosen1 - I'm On 1 - Freestyle&quot; - http://t.co/IfxU5Za0 #Google Me!!	1	positive	1	0	0	1	1	0	-0.9570000000000001	6.313	0	0.3745033749146387	1	-0.5570718497037888	neutral	0	1	1	-1	-0.9029999999999998	neutral	0	1	2.859000000000001	0	0	2
iScream u scream v all scream #android #IceCreamSandwich. A job well done by #google and a major game changer in the #mobile #OS space	2	negative	1	2	3	1	1	0	-3.044	3.588	-4	0.6683275718688965	0	-0.4527549743652344	neutral	0	2	2	-4	-2.4859999999999998	positive	2	2	2.66	0	2	2
On Google+ then go here http://t.co/5tbv933W #GPlus #Googleplus #Google #teamfollowback #socialnetwork	0	neutral	0	0	0	0	0	0	-0.477	1.533	0	0.05541997963155154	0	-0.125	neutral	0	0	0	-1	-0.437	neutral	0	0	1.5350000000000001	0	0	1
#google #icecream #galaxy #nexus http://t.co/gkoHBpN8	0	neutral	0	0	0	0	0	0	-0.238	1.133	0	0.0	0	-0.0625	neutral	0	0	0	-1	0.0	neutral	0	0	1.982	0	0	1
RT @VentureBeat: #Google releases an Infinite Digital Bookcase http://t.co/gVbdhLiu by @MeghanKel	0	neutral	0	0	0	0	0	0	-0.157	2.1439999999999997	0	0.0625	0	-0.4765625	neutral	0	0	1	-1	-0.5850000000000001	neutral	0	0	1.708	0	0	1
Why are manhole covers round? #Google #autocomplete	0	neutral	0	0	0	0	0	0	-1.697	0.9179999999999999	0	9.689703583717346E-4	0	-0.0625	neutral	0	0	0	-1	-1.023	neutral	0	0	1.0330000000000001	0	0	1
RT @NeowinFeed Google shows off new Ice Cream Sandwich features #google #android http://t.co/TAJFjSD9 #neowin	1	neutral	0	0	0	0	1	0	-0.919	3.4339999999999993	0	0.1109619140625	1	-0.47900390625	neutral	0	0	1	-1	-0.213	neutral	0	0	5.279999999999999	0	0	1
@immad_immad #google always thinking ahead	0	neutral	0	0	0	0	0	0	-0.545	1.073	0	0.25	0	-0.125	neutral	0	0	1	-1	0.0	positive	0	0	0.679	0	0	1
@VentureBeat I like the #google virtual bookcase thank you for sharing	0	positive	2	0	0	2	0	4	-1.7020000000000002	5.679	0	0.30517578125	0	-0.234375	positive	0	0	0	-1	-1.0190000000000001	positive	0	0	0.984	0	0	2
China Machado I was googling earlier the women that resembles my momma) #iphoneartists #conceptualart #google http://t.co/TZvjaQlI	0	neutral	0	0	0	0	0	0	-2.078	1.5099999999999998	0	0.0625	0	-0.09375	neutral	0	0	0	-1	-1.6349999999999998	neutral	0	0	2.005	0	0	1
RT @Div_Spartan: Fellow Michiganders do the right thing. Get online! #Google helping #Michigan businesses get online http://t.co/npz2KwmQ	0	positive	1	0	0	2	0	2	-3.366	3.264	0	0.05872345154057257	0	-0.24147349226041115	neutral	0	0	1	-1	-0.937	neutral	0	0	0.5780000000000001	1	0	2
RT @jessvpeterson: Ever post something to the wrong circles?  #google+	0	negative	0	1	1	0	0	0	-1.939	1.972	-2	0.0	0	-0.55255126953125	neutral	0	1	0	-2	-1.235	neutral	0	0	1.789	0	0	1
#Samsung #google #nexus	0	neutral	0	0	0	0	0	0	-0.82	0.927	0	0.0	0	-0.0625	neutral	0	0	0	-1	-0.529	neutral	0	0	0.0	0	0	1
DAMN!!! #Galaxy #Nexus #Google #Android http://t.co/DL3cNtEU time for me to upgrade my Nexus S xD	0	positive	1	1	1	0	1	0	-1.4909999999999999	4.502	-4	0.2923583984375	0	-0.3125	neutral	0	1	0	-1	-3.184	neutral	1	1	1.9030000000000005	0	0	2
Anyone use #Google+?	0	neutral	0	0	0	0	0	0	-1.545	0.884	0	0.066497802734375	0	-0.0625	neutral	0	0	0	-1	-0.198	neutral	0	0	1.275	0	0	1
#Google's #IceCreamSandwich was revealed. I'm getting an #Android whenever I get a new phone but I'm keeping my #iPhone for now.	0	neutral	0	0	0	0	0	0	-1.9859999999999995	2.811	0	0.4020423898327863	0	-0.50390625	neutral	0	0	0	-1	-4.614	positive	0	0	2.0770000000000004	0	0	1
#Android #Google Need Proof of Verizonâ€™s Galaxy Nexus? http://t.co/jcP7bkvg #DhilipSiva	0	neutral	0	0	0	0	0	0	-1.367	2.291	0	0.09564208984375	0	-0.146484375	neutral	0	0	0	-1	-0.442	neutral	0	0	0.766	1	0	1
Galaxy Nexus #GalaxyNexus #Android #Google http://t.co/AWJHxwGT #followme	0	neutral	0	0	0	0	0	0	-0.45199999999999996	1.6179999999999999	0	0.0	0	-0.0625	neutral	0	0	0	-1	0.0	neutral	0	0	0.625	0	0	1
Android Ice Cream Sandwich adds Face Unlock feature http://t.co/45HxZE0o #Tech #google	1	neutral	0	0	0	0	1	0	-1.206	2.531	0	0.22265625	1	-0.06738662719726562	neutral	0	0	2	-1	-1.635	neutral	0	0	3.9619999999999997	0	0	1
#Google releases an Infinite Digital Bookcase http://t.co/12AuhZ6o by @MeghanKel	0	neutral	0	0	0	0	0	0	-0.157	1.531	0	0.0625	0	-0.4765625	neutral	0	0	1	-1	-0.5850000000000001	neutral	0	0	1.67	0	0	1
#Google encrypts search data against hackers marketers 'howl': http://t.co/nFwcQD9R | #divisions	0	neutral	0	0	1	0	0	0	-4.661	2.294	0	0.0	0	-0.0625	neutral	0	0	0	-1	-1.225	neutral	0	0	0.956	0	0	1
#Google Android Ice Cream Sandwich OS http://t.co/VhntGols #technology #androidicecream #nexusprime #sandwichos	1	neutral	0	0	0	0	1	0	-0.73	1.6039999999999999	0	0.03515625	1	-0.0703125	neutral	0	0	2	-1	-1.0959999999999999	neutral	0	0	3.7649999999999997	0	0	1
#Android #Google Video: Samsung Galaxy Nexus Announcement and Official Promo http://t.co/4ErExB4T #DhilipSiva	0	neutral	0	0	0	0	1	0	-1.575	3.11	0	0.015625	0	-0.0625	neutral	0	0	0	-1	-0.7000000000000001	neutral	0	0	1.369	1	0	1
#Android #Google Ice Cream Sandwich Feature Closer Look - Roboto Type Face Is &quot;A Pleasure&quot; To Read http://t.co/DJsp2G5B #DhilipSiva	1	positive	0	0	0	0	1	0	-0.8509999999999999	3.662	0	0.191253662109375	1	-0.06738662719726562	positive	0	0	2	-1	-0.578	positive	0	0	4.848	0	0	3
#Android #Google ICS Has Completely Revamped Your Contacts Into The &quot;People&quot; app http://t.co/QDoGji0U #DhilipSiva	0	neutral	0	0	0	0	0	0	-1.162	2.8800000000000003	0	0.375	0	-0.0625	neutral	0	0	1	-1	-1.7500000000000002	neutral	0	0	1.1420000000000001	0	0	1
http://t.co/pUvXwjjc Is it #Google #bookmark or #links that bring site #traffic blogspot http://t.co/KPdXWPEB wp http://t.co/31g0geqy	0	neutral	0	0	0	0	0	0	-1.9949999999999999	2.793	0	0.123046875	0	-0.0703125	neutral	0	0	0	-1	-1.0590000000000002	neutral	0	0	1.7949999999999997	0	0	1
#Facebook vs. #Google+ : Which #SocialMedia Platform is the Best for You? | @customerthink http://t.co/QqkviaAn	0	positive	1	0	0	1	0	3	-1.8569999999999998	4.152	0	0.13671875	0	-0.0625	neutral	0	0	0	-1	-0.138	neutral	0	0	2.8109999999999995	0	0	2
