content	NCRsurprise	SSPOL	OPW	BLNW	ONW	BLPW	NCRanticipation	APO	NRCHASHNEG	S140LEXPOS	ANE	SWP	NCRjoy	SWN	s140	NCRsadness	NCRnegative	NCRpositive	SSN	S140LEXNEG	label	NCRdisgust	NCRanger	NRCHASHPOS	NCRtrust	NCRfear	SSP
We have another skate class this Monday at the Skate Center! It's from 6:30-7:30! Bring yourself and your kids, fun times will be had!	0	positive	2	0	0	1	1	4	-2.174	5.03	0	0.426361083984375	1	-0.4525785446166992	positive	0	0	2	-1	-2.136	positive	0	0	3.7680000000000007	1	0	2
Review : black friday 2012 Como Stylish White Cat Shaped Watch with Key Chain Clip: Find, shop, See Reviews , b... http://bit.ly/Vejhgy 	0	neutral	2	0	1	1	2	0	-1.884	4.17	0	0.5533491373062134	1	-0.06824123859405518	neutral	1	1	1	-1	-2.181	neutral	0	0	5.203	1	1	1
Headed to Footloose on Sunday in Garner! Spots left in #TheAnneVan if you wanna tag along #NorthIowaSchoolPlayTour	0	positive	0	0	0	0	0	0	-2.186	4.484999999999999	0	0.71875	0	-0.516357421875	neutral	0	0	0	-1	-2.4139999999999997	neutral	0	0	4.864	0	0	2
End of the 1st quarter. @IFLWranglers are down 16-14 to the Wichita Wild	1	neutral	0	1	2	0	0	0	-0.7579999999999999	1.536	0	0.08286620676517487	0	0.0	neutral	0	1	0	-1	-1.3090000000000002	neutral	0	0	2.197	0	0	1
Bowling comes to Downtown Disney! Splitsville is scheduled to open in December. Check out how the construction... http://fb.me/1W5dl23WW 	0	positive	1	0	0	0	0	0	-1.077	2.999	0	0.2182533749146387	0	-0.0023950528047862463	neutral	0	0	0	-1	-2.0410000000000004	neutral	0	0	3.524	0	0	2
Great double-bill on Saturday for TJFF! Win tix to check out the Jean Dujardin comedy from @CritcizeThis. http://www.criticizethis.ca/2012/05/win-passes-to-tjff-night-at-the-toronto-underground-cinema.html …	0	positive	1	0	1	2	0	8	-1.555	4.409	0	0.3276283749146387	0	-0.002384185791015625	neutral	0	0	0	-1	-0.9139999999999999	positive	0	0	3.2969999999999993	0	0	3
Last Saturday's London Children's Book Swap went swimmingly! see pictures here and read about it on the blog:... http://fb.me/1mladzhn7 	0	positive	0	0	0	0	0	0	-2.009	4.131	0	0.1698296070098877	0	0.0	positive	0	0	0	-1	-0.965	neutral	0	0	3.8209999999999997	0	0	2
Oneil's Barber & Beauty open right now...449 Acadian thur (next to chicken shack) $7 All Even with a line Back 2 School Special(domino only)	0	positive	5	0	0	2	0	0	-1.7149999999999999	3.0730000000000004	0	1.0267181415001687	1	-0.1702296290495724	neutral	1	1	1	-1	-3.217	neutral	1	0	6.984000000000001	1	1	3
till June 5 nalang ang botohan! So make sure you vote Deniesse, Wendy, Jazz and Divine on FHM 100 sexiest! :) #THV'sPride!	1	positive	2	0	0	1	1	0	-1.411	9.528	0	0.7633437798468881	1	0.0	positive	1	1	1	-1	-0.858	positive	0	1	10.055	1	0	2
Anybody here on Natchitoches got a membership at the warehouse an free to workout tomorrow	0	neutral	1	0	0	1	1	1	-1.7080000000000002	1.453	0	0.07102155685424805	0	-0.21875	neutral	0	0	0	-1	-1.263	neutral	0	0	2.78	0	0	1
World Bank earmarks $245 million for Myanmar, outlines 18-month work plan: The World Bank said on Thursday it ha... http://fxn.ws/Yur5tu 	0	positive	0	0	0	1	1	2	-3.756	3.35	0	0.04107698076404631	0	-0.0654296875	neutral	0	0	0	-1	-2.3819999999999997	neutral	0	0	2.643	2	0	2
Brook Marie had the chance to attend the 10th Annual Honey Shine Mentoring Program Luncheon yesterday at Jungle Island with a few...	1	neutral	2	0	0	1	0	2	-1.063	5.988	0	0.37841796875	0	-0.40625	neutral	0	0	2	-1	-1.5599999999999998	neutral	0	0	8.221999999999998	0	1	1
Start your weekend off right at EAST tonight with PURE FRIDAY. Enjoy delicious Graze dining from 6pm and... http://fb.me/1uJVntie0 	0	positive	4	0	0	4	2	2	-0.396	4.137	0	1.0234375	2	-0.5085940920071153	positive	0	0	2	-1	-0.798	positive	0	0	8.299	1	0	4
Multiple reports sate the #Dolphins appear likely to draft Texas A&M QB Ryan Tannehill with the 8th overall pick. #NFLDraft	0	neutral	0	0	0	0	1	0	-5.396000000000001	3.2900000000000005	0	0.0	0	-0.5163421630859375	neutral	0	0	1	-1	-1.974	neutral	0	0	2.246	0	0	1
NEW MIXTAPE MONDAY!!! HOSTED BY @djyoungcee and Trina!!! I KEEPS it moving!!!!	0	positive	1	0	0	0	0	0	-0.697	6.778999999999999	0	0.2320556640625	0	-0.28125	neutral	0	0	0	-1	-1.878	neutral	0	0	9.460000000000003	0	0	2
Saturday in the D...Bill Maher at the Fox Theatre killed tonight...heard there was some other things going on across the street.	0	negative	0	1	0	0	0	0	-2.9730000000000003	1.0440000000000003	-3	0.2265625	0	-1.0654296875	negative	0	0	0	-4	-2.143	neutral	0	0	2.649	0	0	1
World Bank approves US$50 million for improving compliance with industrial wastewater treatment regulations in Vietnam - Oct 25th	0	positive	1	0	0	1	0	4	-3.6550000000000002	4.208	0	0.8759765625	0	-0.06396484375	neutral	0	0	2	-1	-2.273	positive	0	0	5.601	2	0	2
Pals knock2bag tonight at Rich Mix! Come and hang out. Also you can catch me on Russell Howard's Good News tonight and tomorrow.	2	positive	2	1	0	2	2	5	-1.8849999999999998	5.06	0	0.8609401602298021	1	-0.03650283976458013	positive	0	0	1	-1	-0.953	positive	0	0	5.127	1	0	2
@PostcodeLottery The next winner of an HD TV will be drawn Friday 17/02 - have you entered the #pplHDTV #competition yet? Details here:	1	neutral	1	0	0	1	2	4	-1.589	4.5600000000000005	0	0.0977783203125	1	-0.8432035446166992	positive	0	1	1	-1	-0.893	neutral	0	0	4.571	0	0	1
Hello everyone.Tuesday night like always Beef Kabob special it is DELICIOUS,Acoustic open Mic with Brian Ruskin... http://fb.me/1JPIOzV71 	0	positive	3	0	0	1	0	2	-0.418	3.5730000000000004	0	0.1865234375	1	-0.3310655545137706	positive	0	0	1	-1	-0.537	positive	0	0	3.3819999999999997	0	0	3
Watching When Harry met Sally, how I love that movie!!! A) it's NYC B) it's Billy Crystal and Meg Ryan :) what a perfect start to Friday!	1	positive	2	0	0	2	2	6	-2.6169999999999995	9.331	0	0.617919921875	2	-0.4062464237213135	positive	1	1	3	-1	-1.247	positive	0	1	9.716000000000003	1	0	3
Movies tomorrow with Jacob :) seeing Paranormal Activity 4, hopefully I don't pee myself ._.	0	neutral	1	0	0	0	1	2	-1.7899999999999998	2.6780000000000004	0	0.25	0	-0.8827781677246094	neutral	0	0	0	-1	-1.574	positive	0	0	2.933	0	0	1
November 11 you'll probably see me at the House Of Blues. #MP #TheMaine	0	neutral	0	0	0	0	0	0	-2.1870000000000003	1.055	0	0.001526474952697754	0	-0.0625	neutral	1	1	0	-1	-1.0019999999999998	neutral	0	0	1.7200000000000002	0	1	1
FM Preview: West Bromwich Albion v Reading 22 Sep 2012 - FootyMad attempt to assist you with their form guide as Wes... http://ow.ly/2siCVD 	0	neutral	0	0	0	0	1	0	-4.134	5.03	0	0.2813749313354492	0	-0.0625	neutral	0	0	3	-1	-1.725	neutral	0	0	4.158	2	0	1
Today I spent all of the money at H&M & TopShop. Thought I might faint in Zara so that has been postponed until tomorrow. Also: sun!	2	positive	1	1	1	0	4	0	-4.2860000000000005	1.404	-1	0.55078125	2	-0.6875	neutral	0	1	2	-1	-5.629999999999999	neutral	0	1	5.237	2	0	2
but my bday is tomorrow and i have to spend it in Natchitoches away from my family<<<<<<<<<<<<<<<	0	neutral	0	0	0	0	1	0	-12.464000000000002	1.692999999999999	0	0.125	0	-0.18841838836669922	negative	0	0	0	-1	-3.2190000000000003	negative	0	0	2.945	0	0	1
Back to Norwich City tomorrow to do loads more shopping as we couldn't fit it all in on Monday... #shopping #Norwich #addicted	2	neutral	2	1	0	0	3	1	-1.8499999999999999	2.417	0	0.8471679668873549	2	-0.4687156677246094	negative	0	0	2	-1	-2.332	negative	0	0	3.345	2	0	1
Listening Bear McCreary Battlestar Galactica' OST makes me wanna see this amazing tvshow again. One day I'll see it for the 4th time :P #bsg	0	positive	1	0	0	1	1	4	-2.099	5.288	0	0.6243908405303955	0	-0.03125	neutral	0	0	0	-1	-2.3649999999999998	positive	0	1	8.127	0	1	3
@teenystweeting see you tomorrow in Port Charles hope you're enjoying Big Brother :)	1	positive	1	0	0	1	3	5	-1.242	5.4639999999999995	0	0.2903066873550415	2	-0.03125	positive	0	0	3	-1	-0.352	positive	0	0	3.247	3	0	3
Wrapping up a 14 hour day in Huntsville. LOVE watching the Labs AND my students work. Can't wait for more tomorrow. WooHoo! #thealienlife	0	positive	1	0	0	2	2	3	-1.7639999999999998	3.763	0	0.4773562776390463	1	-0.234375	positive	0	1	1	-1	-3.038	positive	0	0	6.106	0	0	3
- Win tickets to the 1-night theater event, Happiest Baby, on June 21. Enter by June 10. Find a theater near you... http://bit.ly/LNJmuW 	0	positive	0	0	0	1	0	4	-1.068	4.392	0	0.16796875	1	-0.4028196334838867	neutral	0	0	1	-1	-1.863	neutral	0	0	5.934	0	0	3
Becker answers with 65-yd TD drive, @TommyBenson 12-yd fade to Brett Watercott. Becker 26, Zimmerman 7. 2:41 3rd qtr #MNScores	0	neutral	1	0	0	0	0	0	-1.087	2.1119999999999997	0	0.09399420017143711	0	0.0	neutral	0	1	0	-1	-3.1260000000000003	neutral	0	0	2.628	0	0	1
last push! last day of training before the break! then i'm off to BKK on thursday!!	1	positive	0	1	1	0	0	0	-0.537	2.411	0	0.4970066547393799	0	-0.39916992252991446	neutral	0	0	0	-1	-2.2729999999999997	neutral	0	0	4.1530000000000005	0	0	2
cant wait for the match tomorrow, bring on the barnet and bring on edgar davids!	0	positive	0	0	0	0	2	0	-1.126	4.7620000000000005	0	0.5119037628173828	0	-0.1796875	positive	0	1	0	-1	-0.9460000000000001	positive	0	0	3.1879999999999997	0	0	2
Clearwire Investor Demands Sale of Spectrum: Sprint Nextel may have designs on the struggling cellphone network ... http://nyti.ms/TdH1Nn 	0	negative	0	1	0	0	1	0	-3.069	1.99	-3	0.09375	0	-0.3744535446166992	neutral	0	0	0	-2	-4.7620000000000005	neutral	0	0	1.8330000000000002	0	0	1
#Hot30sGo1DenTicket May the odds be ever in your favour Aussie Directioners!	0	positive	1	0	0	1	0	0	-2.729	2.557	0	0.1876220703125	0	-0.00537109375	neutral	0	0	0	-1	-0.11900000000000001	positive	0	0	0.592	0	0	2
#Trayvon My daily tweet(s) 10/17 and 10/18 in memory of Trayvon Martin - killed 236 days ago.~May you Rest in Peace~ (Love to the family)	0	negative	2	1	0	2	2	5	-3.9200000000000004	5.17	-3	0.399169921875	2	-0.082000732421875	neutral	0	0	3	-4	-2.3890000000000002	negative	0	0	5.184	1	0	3
The #LAKings hve been so good on #NHL13 that the real team might disappoint me. Jeff carter has 43 goals thru January. #IsThatPossible	1	positive	3	1	1	1	1	3	-2.86	2.799	-2	0.7441427130252123	1	-0.375	neutral	1	1	2	-1	-3.0060000000000002	positive	1	1	2.101	3	0	2
Brian May reveals that the Freddie Mecury biopic has 2014 release date, and Sacha Baron Cohen is to play the singer http://www.famefactor.co.uk/news/view/freddie-mecury-biopic-has-2014-release-date …	0	neutral	0	0	0	0	0	0	-0.887	4.2940000000000005	0	0.21942508214920053	0	-0.001708984375	neutral	0	0	0	-1	-0.947	neutral	0	0	8.357	0	0	1
Jupiter's almost perfectly in line with the moon. Rather beautiful. May try looking at it tomorrow night via the old telescope.	0	positive	2	0	2	2	1	6	-2.77	5.981	0	1.2805175818393764	1	-0.142578125	positive	0	0	1	-1	-0.8100000000000002	positive	0	0	10.748999999999999	0	0	3
Another NCA football coach needs lessons in PR 101. #1 Don't make matters worse by trying to intimidate the media. http://sports.yahoo.com/blogs/ncaaf-dr-saturday/kansas-student-reporter-another-victim-charlie-weis-intimidation-212525147--ncaaf.html …	0	negative	0	2	3	0	1	1	-4.906999999999999	2.2859999999999996	-5	0.5686875298468881	1	-1.4374656677246094	negative	1	2	1	-4	-3.7670000000000003	negative	0	0	2.747	1	2	1
No match for KMW Reserves this Saturday, believe 2 of the younger members are daft enough to be going to The Valley instead #ohdear	0	neutral	0	0	0	1	0	0	-4.4689999999999985	2.1399999999999997	-1	0.4378070831298828	0	-1.7109375	neutral	0	1	1	-1	-3.625	neutral	1	0	1.871	0	0	1
Last day of BCA tomorrow. -Lori of off say yes to dress has breast cancer. :(	0	neutral	1	1	1	0	1	1	-1.574	1.8760000000000001	-1	0.31842076778411865	0	-0.52587890625	negative	1	1	0	-1	-2.371	negative	1	1	3.2270000000000003	0	1	1
Typical Saturday afternoon, hanging with Steve Whitmire - who plays Kermit, Ernie, Rizzo the Rat, and others pic.twitter.com/LW27dLvj	0	negative	0	0	1	0	0	0	-3.104	4.1259999999999994	0	0.1875	0	-0.00439453125	positive	1	2	0	-2	-0.829	neutral	2	1	3.821	0	2	2
Glad its Friday, but I wanna go to the NCS game... no fun when there isn't anything to do..	0	positive	2	0	1	2	2	7	-3.4330000000000003	2.239	-1	0.10229497963155154	2	-0.5083580017089844	neutral	0	0	2	-1	-4.434	positive	0	0	0.8959999999999999	0	0	2
@laurenlaverne Dutch Uncles obviously 'crept up on you' more than u realise 'Dutch Uncles' LP on Tapete pre dated Cadenza... are on 3rd now!	0	positive	0	0	1	0	0	0	-4.098	4.590999999999999	0	0.6669921875	0	-0.37890625	neutral	0	0	0	-1	-0.8809999999999999	neutral	0	0	4.323	0	0	2
At noon today, you'll know why #YouCount tune in to ABS-CBN to see the 1st #TVC of the Biggest & d' Brightest #BPO Employer in PH #CONVERGYS	0	neutral	0	0	0	1	0	2	-4.5600000000000005	7.982999999999998	0	0.28552305698394775	0	-0.0625	neutral	0	0	0	-1	-2.1260000000000003	positive	0	0	3.1329999999999996	0	0	1
Just saw the Today show with 98 Degrees from Friday...Jeff Timmons got so hot...BRING BACK ALL THE BOY BANDS. #nsyncforlife	0	neutral	2	0	0	0	0	0	-0.199	1.345	0	0.9230995159596205	0	0.0	negative	0	1	0	-1	-1.7029999999999998	neutral	1	0	3.12	1	0	1
Hopefully we play more or less the same team as Saturday...Garner, Ball, Jones, Hooman, Brown, Connolly, Burnell, Keats, Low, Allen & Canham	0	negative	1	0	2	0	0	2	-3.5829999999999997	3.112	0	0.4421390294453431	0	-0.11495208740234375	neutral	0	0	0	-2	-0.826	positive	0	0	1.645	1	0	1
Just turned tele back on and caught the end credits to Saturday kitchen live #ffs #failure	0	negative	3	1	1	0	0	0	-1.8539999999999999	0.586	-2	0.408743379637599	0	-0.529296875	neutral	1	1	0	-2	-4.153	neutral	1	0	2.4939999999999998	0	1	1
On Modern Family, when Sofia yelled ''C'MON ESTELLA'' and ran into the pool, omg I laughed like never before.	0	positive	2	0	0	2	0	3	-1.48	3.1430000000000007	0	0.50830078125	0	-0.421630859375	neutral	0	0	1	-1	-4.079	positive	0	0	6.309	0	0	2
@TwoGlovesGolf awesome round and congrats on your 1st tour victory! Enjoy the Ritz Carlton and Kapalua Plantation course...you've earned it!	0	positive	3	0	0	3	2	8	-0.924	9.821	0	1.8134689703583717	2	0.0	positive	0	0	2	-1	-0.027999999999999997	positive	0	0	12.575000000000001	2	0	3
next gigs will be 10/23 @ Pocket Sandwich Theater with Singapore Slingers and 11/7 at Bryan St. Tavern for Wed. Night Jazz with my quintet.	0	neutral	1	0	0	0	0	0	-0.012	3.327	0	0.0352783203125	0	-0.0341796875	positive	0	0	0	-1	-0.945	neutral	0	0	10.264000000000001	0	0	1
Just had the amazing @JessGallagher86 pick up her bespoke fascinator for Derby tomorrow, love this time of year #MelbCupCarnival	0	positive	3	0	0	2	2	7	-0.8620000000000001	3.948	0	1.084716796875	1	-0.1257171630859375	positive	0	0	2	-1	-1.201	positive	0	0	4.354	0	0	3
Tomorrow night at the Roxy come check out THE SATURDAYS @9pm you won't be disappointed! @vanessaTheSats... http://fb.me/2dbmU9Rmw 	0	negative	0	1	1	0	1	0	-2.367	2.8299999999999996	-2	0.09344315610360354	0	-0.5365638732910156	negative	1	1	0	-3	-2.85	positive	1	1	2.891	0	0	1
If your kids feel nervous about Sandy, these Hurricane tips from Kermit, Big Bird and Al Roker may help to calm them http://youtu.be/9zjrAnsa3KQ 	0	negative	2	1	1	1	1	5	-5.064	5.247	-2	0.1673145294189453	0	-0.24627685546875	neutral	0	2	1	-3	-2.684	neutral	0	0	2.066	0	2	2
Stimulating & promising speech of the World Bank's President Jim Yong Kim in the Annual Meeting held in Tokyo on Oct 12 http://bcove.me/8nc2tlu8 	0	positive	2	0	0	2	0	2	-1.436	5.459999999999999	0	0.5322265625	0	-0.03466796875	neutral	0	0	3	-1	-0.9029999999999999	positive	0	0	6.345999999999999	2	0	2
@GeorgeMonbiot on how fungal spores are dispersed - Tories bring 'em back from lederhosen rallies in the Black Forest: http://www.guardian.co.uk/environment/georgemonbiot/2012/oct/25/ash-dieback-cameron …	0	neutral	1	0	1	0	0	0	-1.9389999999999998	2.601	0	0.32666015438735485	0	-0.04126650094985962	positive	1	1	0	-1	-0.45699999999999996	neutral	0	0	1.1809999999999998	0	0	1
If you're with MetroPCS then this is probably the best phone you can buy http://www.androidcentral.com/galaxy-s3-select-metropcs-stores-weekend-everywhere-oct-22 …	0	positive	1	0	0	1	0	3	-3.029	3.4550000000000005	0	0.4296875	0	-0.15625	positive	0	0	0	-1	-1.411	positive	0	0	1.933	0	0	2
Now I kinda regret not going to Bolder on Friday. #fuckme	0	negative	0	1	1	0	0	0	-1.858	0.182	-2	0.03125	0	-1.24609375	negative	1	1	0	-2	-2.622	negative	0	0	1.525	0	0	1
[Schedule] Tiffany, CNBLUE's Yonghwa and B2ST's Kikwang will MC for the SBS K-Pop Super Concert in America on Nov 10	0	positive	2	0	0	1	0	3	-0.517	1.4809999999999999	0	0.04296875	0	0.0	neutral	0	0	0	-1	-1.053	neutral	0	0	5.632000000000001	0	0	3
@JimmieJohnson Do you expect tomorrow's last lap to be action-packed like today's NNS? A G-W-C would be interesting. #thrillingclimax	1	positive	2	0	0	2	2	4	-2.202	2.344	0	0.6432787179946899	0	-0.21871566772460938	positive	0	0	2	-1	-1.1	positive	0	0	2.3309999999999995	1	0	4
How is the racism, threats, & hatred shown toward entire Zimmerman family different than any racism that George may have had? #hypocrites	0	negative	0	5	5	0	0	0	-10.318999999999999	1.8479999999999999	-8	0.0859375	0	-0.3744535446166992	neutral	1	1	0	-5	-3.9670000000000005	negative	1	1	2.453	0	1	1
OpenStack is powering production clouds. In this General Session at the 11th International Cloud Expo, Nebula CE... http://tinyurl.com/d8lgxvk 	0	neutral	0	1	1	0	1	0	-0.8340000000000001	2.4669999999999996	0	0.0	0	-0.2808837890625	neutral	0	0	2	-1	-1.171	neutral	0	0	8.052	1	0	1
Btw come rock with us on sat in Covina. Ill be in costume. Wear yours as well so I don't feel like in 12z http://fb.me/1JCVOAeSr 	0	positive	2	0	1	2	0	2	-3.1149999999999993	4.130000000000001	-2	0.49691128921508787	0	-0.9313621520996094	neutral	1	2	1	-1	-2.6399999999999997	positive	1	1	2.847	1	1	2
Malkin playing Thursday: QuotePenguins center Evgeni Malkin is set to play his first game of the season ... http://bit.ly/S7SW2a  #Hockey	0	positive	0	0	1	0	0	0	-1.33	2.038	0	0.08324086660354624	0	-0.14898679863863862	neutral	0	0	1	-1	-0.8430000000000001	neutral	0	0	2.367	1	0	2
See you SAT at Pacha Buenos Aires! Release Yourself Radio - Guest Mix From Anil Chawla by Roger Sanchez via #soundcloud http://soundcloud.com/rogersanchez/release-yourself-radio-show-55?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter&utm_content=http://soundcloud.com/rogersanchez/release-yourself-radio-show-55 …	0	positive	0	0	0	0	0	0	-3.5050000000000003	9.398000000000001	0	0.09521877765655518	0	-0.25	neutral	0	0	1	-1	-0.585	neutral	0	0	4.631	0	0	2
Last Tuesday we asked Who is the greatest England captain ever? and the winner is Steven Gerrard (50% of votes). 2nd place for Bobby Moore	1	neutral	1	0	0	2	1	7	-3.11	5.340999999999999	0	0.9630390403326601	1	0.0	neutral	0	0	2	-1	-0.857	positive	0	0	7.484999999999999	0	0	1
We're going to be here tomorrow - have lots to swap! London Children's Book Swap http://www.southbankcentre.co.uk/find/literature-spoken-word/tickets/london-childrens-book-swap-62763 … via @southbankcentre	0	positive	0	0	0	0	1	0	-1.673	2.8129999999999997	0	0.0079345703125	0	-0.3432035446166992	positive	0	0	0	-1	-0.905	neutral	0	0	3.401	0	0	2
My new sounds: March of the Ants + Food Scarce at The Valley.mp3 http://soundcloud.com/lara-dj-fullson/march-of-the-ants-food-scarce … on #SoundCloud	0	neutral	0	1	1	0	0	0	-0.7	2.905	0	0.1070556640625	1	-0.0937652587890625	neutral	1	1	2	-1	-2.829	neutral	0	0	4.252	1	1	1
See Robbie Keane jumping off the bench claiming that 4th goal!! #greathattickfromrobbie	0	positive	0	0	0	0	0	0	-2.874	3.142	0	0.022034287452697754	0	-0.35400390625	neutral	0	0	0	-1	-0.29	positive	0	0	1.279	0	0	2
If @marco_ten didn't like Coloccini being likened to Bobby Moore, he will hate MON claiming McClean and Johnson 'class' #safc #nufc	0	negative	2	1	1	1	0	2	-6.913	2.895	-3	0.18408203125	0	-0.5	negative	1	1	0	-4	-2.99	negative	1	1	1.791	0	1	2
Nov 16th in natchitoches, la. Ya boy putting da belt on da line. It's going down. I want my people to be there... Get at me!!! #whoopwhoop!!	0	positive	1	0	1	0	0	1	-4.210000000000001	4.651999999999999	0	0.14346839950667345	0	-0.47021484375	neutral	0	2	0	-1	-3.201	positive	1	1	4.7090000000000005	0	1	2
This Saturday we're in scenic Petrolia - Come one, come all to the Mattole Valley Community Center's Mid-Summer... http://fb.me/26flq9amE 	0	neutral	1	0	0	1	0	0	-0.42500000000000004	2.51	0	0.4888744354248047	0	0.0	neutral	0	0	2	-1	-0.559	neutral	0	0	3.6199999999999997	1	0	1
Still time to ask Saturday Kitchen legend James Martin a question, he's just given us the lowdown on Strictly http://bit.ly/PSsMAD 	0	negative	1	1	1	0	1	0	-2.4690000000000003	4.361000000000001	0	0.6251220703125	0	-0.10308647155761719	neutral	0	0	1	-2	-1.2930000000000001	neutral	0	0	4.252	0	0	1
Enter our competition to win a London Children's Map Puzzle just follow and RT.Closes tomorrow @4pm. Don't miss out! pic.twitter.com/iktACEhe	0	negative	1	1	2	1	2	4	-2.525	3.8929999999999993	-2	0.34094391763210297	0	-0.557037353515625	neutral	0	1	0	-2	-2.199	neutral	0	0	3.4370000000000003	0	0	2
Im trying out for the NFL Combine when I get out of college #youcanbelievethat	0	neutral	0	0	1	0	0	0	-2.532	1.402	0	0.013736725770286284	0	-0.6141433715820312	neutral	0	0	0	-1	-2.285	neutral	0	0	1.25	0	0	1
Total rainfall @ BDR since September 1 is 7.64 which is more than double the normal (3.72) through the same period.	0	neutral	1	0	0	0	0	0	-1.846	1.3979999999999997	0	0.064453125	0	-0.19747602939605713	neutral	0	0	0	-1	-1.6489999999999998	neutral	0	0	3.2289999999999996	0	0	1
Lost & found pic. 2nd day in Korea, breakfast at Olympic Park #korea #vacation #seoul #2012trip http://instagr.am/p/RdMSGIi5SQ/ 	0	neutral	0	1	1	0	1	0	-1.451	2.372	-3	0.1259765625	2	-0.082763671875	neutral	1	1	3	-1	-2.9149999999999996	neutral	0	0	5.273	1	0	1
RAVE REVIEWS...BOOK NOW! Sat 3rd, 7:30, The Cabinet Maker's Daughter at Shaftesbury Arts Centre. Spread the word! http://www.shaftesburyartscentre.org.uk/item/theatre-the-cabinet-maker-s-daughter.html …	1	positive	1	0	0	0	0	0	-1.2730000000000001	4.237	0	0.1416635811328888	2	-0.00390625	neutral	0	1	4	-1	-2.3449999999999998	neutral	1	1	4.356	3	0	2
News: Sydney, Oct 12 (ANI): Pacer James Anderson attacked an arrogant Michael Clarke with a batsman's pad in the dressing room afte...	0	negative	0	1	1	0	0	0	-2.1229999999999998	3.3080000000000003	-3	0.3526611328125	0	-0.19140625	neutral	0	1	1	-3	-2.5970000000000004	negative	1	1	7.675	0	0	1
They may not be the best looking of Preds but they sure are comfy and snug!! Worth it plus swag colours! pic.twitter.com/fiyvxqoB	0	positive	3	0	0	3	0	5	-3.809	5.528	0	0.8696669921875	0	-1.4921875	positive	0	0	1	-1	-1.9829999999999999	positive	0	0	6.183000000000001	0	0	2
@OfficialPWI @BookItGabe: ATTN: WRESTLERS- Still time to join this Sunday's Seminar/Tryout. Here's the info: http://www.dgusa.tv/seminar.htm 	0	neutral	0	0	0	0	1	1	-3.4850000000000003	3.4459999999999997	0	0.006103515625	0	-0.04058647155761719	neutral	0	0	1	-1	-1.0450000000000002	neutral	0	0	1.548	0	0	1
@TheFourthPeriod: Evgeni Malkin and Sergei Gonchar will make their season debut with Metallurg Magnitogorsk on Thursday. Kulemin & Sid nxt	0	neutral	1	0	0	0	0	0	-2.052	2.7180000000000004	0	0.27734377984688807	0	-0.109375	neutral	0	0	0	-1	-0.8180000000000001	neutral	0	0	3.2329999999999997	0	0	1
Thanks for making this snowy day so pleasant! Echo and Penny will be in Friday morning at 10!	1	positive	2	0	0	1	1	5	-1.283	5.206999999999999	0	1.0010986328125	1	0.0	positive	0	0	1	-1	-0.9079999999999999	positive	0	0	8.091999999999999	1	0	4
MTSU just beat WKU 34-29. The Sun Belt is really starting to get interesting. Have to take care of business on Saturday! #PackAttack	1	positive	3	0	0	1	1	4	-2.1700000000000004	2.639	0	1.4959383467048042	1	-0.12445354461669922	neutral	0	1	2	-1	-1.6980000000000002	positive	0	1	3.286	1	1	2
OH SNAP! Another Sunday Pool Party at Shore Club in Miami with Ryan Morales, Jason Vernau and Ollie Sanders!!! We'll see you out there!	0	positive	0	0	0	0	0	0	-3.5060000000000002	6.303	0	0.010448351502418518	0	-0.14276504516601562	positive	0	0	1	-1	-1.908	positive	0	0	6.644000000000002	0	0	2
Everyone go to volleyball game Monday at 7 in the AC @jillkatz8 @tesschands3 @WKThal @alxpetro7 @SyddTHEkid	0	neutral	0	0	1	0	0	0	-0.474	0.716	0	7.324796315515414E-4	0	-5.79833984375E-4	neutral	0	0	0	-1	-2.4459999999999997	neutral	0	0	3.338	0	0	1
We're going to be here tomorrow - have lots to swap! London Children's Book Swap http://www.southbankcentre.co.uk/find/literature-spoken-word/tickets/london-childrens-book-swap-62763 … via @southbankcentre	0	positive	0	0	0	0	1	0	-1.673	2.8129999999999997	0	0.0079345703125	0	-0.3432035446166992	positive	0	0	0	-1	-0.905	neutral	0	0	3.401	0	0	2
Fab review of the wonderful Kneehigh's production of Steptoe & Son in today's Echo. Runs until Sat. Don't miss! http://www.thisisgloucestershire.co.uk/theatre 	1	negative	1	1	1	1	1	4	-1.278	4.654	-2	1.76373291015625	1	-0.21090316772460938	neutral	0	0	2	-3	-2.9059999999999997	positive	0	0	8.008	1	0	3
To stand a chance of winning tickets to this VIP Private Red Carpet screening, visit the Centre Court on Friday or... http://fb.me/YATgeSqy 	2	neutral	2	0	0	1	2	6	-3.111	1.4689999999999999	0	0.54107666015625	1	-0.10961917042732239	neutral	1	0	2	-1	-2.5709999999999997	neutral	1	1	4.408	1	1	1
Due to the after-effects of Hurricane Sandy, Fantazia 360 is CANCELLED for this Saturday at the Liacouras Center!!! @MarcelliGosteli	0	positive	0	0	0	0	0	0	-0.6499999999999999	2.173	-1	0.066375732421875	0	-0.4375	negative	0	1	1	-1	-5.065	neutral	0	0	3.2270000000000008	1	1	2
I wish I lived with Laurin randle...I dnt see her enough after 5th period.!	0	positive	1	0	0	1	0	1	-3.0220000000000002	1.237	0	0.15777647495269775	0	-0.12060546875	neutral	0	0	0	-1	-4.526	positive	0	0	1.254	0	0	2
